id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
37583,Girls,Apparel,Topwear,Rompers,Pink,Summer,2012.0,Casual,Madagascar3 Infant Girls Pink Snapsuit Romper
36035,Unisex,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,OTLS Unisex Olive Green Bag
58882,Men,Accessories,Ties,Ties,Black,Summer,2012.0,Casual,Hakashi Men Black Tie
23177,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Mark Taylor Men Black Printed T-shirt
16855,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Idee Men Funky Eyewear Black Sunglasses
28766,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Aurelia Women Printed Brown Kurta
17389,Men,Accessories,Socks,Socks,Red,Summer,2016.0,Casual,Reid & Taylor Men Solid Red Socks
50688,Men,Apparel,Innerwear,Trunk,White,Summer,2016.0,Casual,Chromozome Men White Trunks
6518,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011.0,Casual,Nike Unisex Total 90 Stri Backpack
18751,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Arrow Woman kiki Blue Top
37910,Unisex,Personal Care,Fragrance,Perfume and Body Mist,Gold,Spring,2017.0,Casual,RNC Unisex Iris de Florence Perfume
25414,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men 2.04 SL White Sports Shoes
13344,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Gini and Jony Kids Boys Solid Black Shorts
36655,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Paridhan Women Black Sling Bag
14737,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Arrow Men Stripes Grey Shirts
45195,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO ENTICER Women Black Dial Analogue Watch A649
10397,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Men Slick Gents 3 Black Watches
21424,Women,Apparel,Topwear,Tops,White,Winter,2012.0,Casual,Roxy Women White Top
25084,Men,Accessories,Accessories,Accessory Gift Set,Grey,Winter,2015.0,Formal,Lino Perros Men Formal Grey Accessory Gift Set
26265,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2013.0,Casual,Proline Men Maroon Polo T-Shirt
48028,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Nautica Men Black Dial Chronograph Watch
27718,Women,Accessories,Bags,Handbags,Gold,Winter,2015.0,Casual,Murcia Women Gold Handbag
1995,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Casual,ADIDAS Mens Crew Red T-shirt
16609,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Genesis Men Stripes Grey Trouser
6378,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Puma Men's Drift Cat Black Shoe
16897,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Police Women Casual Brown Sunglasses
18131,Men,Apparel,Innerwear,Innerwear Vests,Grey Melange,Summer,2016.0,Casual,Crusoe Men Square Neck Tee Grey Melange Innerwear Vest
17373,Men,Accessories,Accessories,Accessory Gift Set,Purple,Fall,2011.0,Formal,Arrow Men Formal Purple Tie+Cufflink+Pocket square - Combo Pack
6724,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Locomotive Men's Print Electric Supply Blue T-shirt
20505,Women,Accessories,Bags,Handbags,Beige,Winter,2015.0,Casual,Baggit Women Beige Banjara Taj Handbag
33112,Women,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Catwalk Women Black Casual Shoes
22252,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2011.0,Casual,ID Men Blue Casual Shoes
27512,Women,Apparel,Innerwear,Briefs,Black,Winter,2015.0,Casual,Jockey Lace Stretch Black Bikini Brief
58249,Women,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Baggit Women Brown Wallet
57201,Women,Apparel,Topwear,Tunics,Brown,Summer,2012.0,Casual,Elle Women Brown Tunic
59734,Women,Apparel,Innerwear,Briefs,Purple,Summer,2014.0,Casual,Avirate Purple & Black Brief
49794,Men,Accessories,Headwear,Caps,Black,Summer,2012.0,Casual,Flying Machine Men Black Cap
2189,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Sports,ADIDAS Men Grey Logo T-shirt
18552,Women,Footwear,Shoes,Flats,Black,Winter,2015.0,Casual,Catwalk Women Black Shoe
26853,Men,Personal Care,Fragrance,Perfume and Body Mist,Grey,Spring,2017.0,Casual,Calvin Klein Men Eternity Perfume
39625,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Nike Men Sweet Classic High Black Casual Shoes
49760,Women,Apparel,Bottomwear,Leggings,Green,Summer,2012.0,Casual,Vishudh Green Leggings
58552,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Miami Blues Women Sunglasses
9083,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,ADIDAS Women Ess Cuffed Pant Black Trackpant
44569,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Coolers Men Brown Sandals
28073,Men,Apparel,Innerwear,Trunk,Charcoal,Summer,2016.0,Casual,Jockey MC Men Charcoal Grey Midway Classic Trunks 1101
9245,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt
54965,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Do u speak green Men Off White T-Shirt
16743,Women,Accessories,Bags,Clutches,Red,Winter,2015.0,Casual,Spice Art Women Beads Red Clutch
57141,Women,Apparel,Bottomwear,Trousers,Olive,Summer,2012.0,Casual,Elle Women Olive Trousers
44556,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals
9880,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Club Poplin Black Shirts
40592,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Aurelia Women Blue Kurta
16327,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Peter England Men Solid White Shirt
12787,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Mother Earth Women Renu Red Kurtas
54192,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,2012.0,Casual,Highlander Men Khaki Chinos
32380,Women,Apparel,Topwear,Tops,Olive,Summer,2012.0,Casual,Arrow Woman Olive Top
23450,Men,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Deni Yo Men Black Slim Fit Jeans
37050,Women,Accessories,Belts,Belts,Purple,Summer,2012.0,Casual,Lino Perros Women Purple Belt
32942,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,ADIDAS Neo Men Temecula Navy Blue Shoes
3778,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Status Quo Men's Green Polo T-shirt
26328,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,DKNY Women White Dial Watch NY3366
22318,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Wildcraft Men Printed Green Tshirt
43780,Women,Accessories,Jewellery,Earrings,Green,Summer,2012.0,Ethnic,Royal Diadem Green Earrings
29951,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Police Men Black Dial Chronograph Watch PL13092JSB-02A
40753,Women,Footwear,Flip Flops,Flip Flops,White,Winter,2012.0,Casual,Roxy Women White Flip Flops
41681,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Catwalk Women Silver Heels
13494,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Nike Men Manchester United White Tshirts
55047,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,Casual,Lakme Enrich Satins 152
43122,Men,Personal Care,Fragrance,Perfume and Body Mist,,Spring,2017.0,,GUESS Man Eau De Toilette 75 ml
32387,Women,Apparel,Topwear,Sweaters,Black,Summer,2012.0,Casual,Arrow Woman Black Cardigan
5676,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2015.0,Casual,Skechers Men's Casual  Charcoal Shoe
30875,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Fabindia Women Green Printed Kurta
12319,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Genesis Men Stripes Black Shirts
57389,Women,Apparel,Innerwear,Briefs,White,Winter,2015.0,Casual,Amante Women Pack of 3 Printed Briefs PFCN04
42831,Unisex,Accessories,Headwear,Headband,Black,Summer,2012.0,Sports,Nike Unisex Black Headband
35399,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Enroute Men Black Formal Shoes
10015,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Locomotive Men American Glory White Tshirts
1670,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Casual,Reebok Men Green Polo T-shirt
10227,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Murcia Women SLB Bag Purple Handbags
32513,Men,Footwear,Sandal,Sandals,Brown,Winter,2015.0,Casual,Franco Leone Men Brown Sandals
15103,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Mother Earth Women Printed Red Kurtas
48950,Men,Accessories,Jewellery,Ring,Steel,Summer,2013.0,Casual,Revv Men Steel Ring
29967,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,2016.0,Casual,Cat Men Copper Sunglasses
25762,Men,Apparel,Topwear,Suspenders,Red,Summer,2012.0,Formal,Lino Perros Men Red Suspenders
57148,Women,Apparel,Innerwear,Camisoles,Black,Summer,2017.0,Casual,Elle Women Black Camisole
36943,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Fila Men DLS Bound Black Sports Shoes
57974,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,Prafful Multi Coloured Sari
11339,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Blue Chicago Fit Jeans
19392,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,ADIDAS Men Solid Black Jersey
24816,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Arrow Women Blue Tops
48968,Men,Accessories,Jewellery,Ring,Steel,Summer,2013.0,Casual,Revv Men Steel Ring
44799,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Spykar Women Black Top
55244,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017.0,Casual,Lakme Shell Silk Naturelle Daily Foundation
6694,Men,Accessories,Socks,Socks,Black,Summer,2011.0,Sports,Nike Men's New Ap Swsh C Black Socks
25765,Men,Apparel,Topwear,Suspenders,Brown,Summer,2012.0,Formal,Lino Perros Men Light Brown Suspenders
28846,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2012.0,Casual,Proline Men Maroon T-shirt
55620,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Numero Uno Men Brown Shoes
44560,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals
36386,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Reid & Taylor Men Black Socks
17653,Unisex,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012.0,Casual,Converse Unisex Casual Blue Slipper
3776,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Status Quo Men's Green Polo T-shirt
12745,Unisex,Accessories,Bags,Messenger Bag,Olive,Fall,2011.0,Casual,Timberland Unisex Solid Olive Bags
16345,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Peter England Men Stripes Pink Shirt
4197,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Ed Hardy Men's Buddha Light Blue T-shirt
20627,Women,Accessories,Wallets,Wallets,Brown,Winter,2015.0,Casual,Baggit Women Voodoo Viva Brown Wallet
14076,Men,Apparel,Topwear,Shirts,Blue,Winter,2016.0,Casual,Flying Machine Men Check Blue Shirts
42637,Women,Accessories,Jewellery,Bracelet,Gold,Winter,2015.0,Casual,Estelle Women Gold Bracelet
6062,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,UCB Men's Roundneck Take Good Look Black T-shirt
29934,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Police Women Silver-Toned Dial Watch PL12896BSG-04M
9218,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,Puma Men Benecio Canvas Blue Casual Shoes
30025,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Kenneth Cole Men Black Dial Watch
40352,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Tokyo Talkies Women Navy Blue Slim Fit Jeans
32918,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Status Quo Men Printed Blue T-shirt
55479,Women,Personal Care,Lips,Lip Liner,Brown,Spring,2017.0,Casual,Revlon Colorstay Coffee Lip Liner
8133,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Women Upgrades Analog White Red Watch
57920,Men,Accessories,Socks,Socks,White,Summer,2016.0,Casual,Fruit of the Loom Men White Pack of Three Socks
49670,Men,Accessories,Eyewear,Sunglasses,White,Winter,2016.0,Casual,United Colors of Benetton Men Sunglass
16148,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Tokyo Talkies Women Printed Blue Top
5846,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,ADIDAS Women Roller White Top
48564,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2013.0,Casual,Revv Men Steel Bracelet
29553,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Classic Polo Men Green T-shirt
13896,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Air Retaliate Black Sports Shoes
56806,Women,Apparel,Topwear,Kurtis,Brown,Summer,2012.0,Ethnic,Aneri Women Printed Brown Kurti
20886,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Reebok Men Speed mode Running Black Shoes
39197,Women,Footwear,Shoes,Heels,Bronze,Winter,2015.0,Casual,Catwalk Women Bronze Flats
21534,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Kiara Women Classic Black Handbag
6633,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,UCB Men Ben Logo Chest Black Shirt
26375,Men,Footwear,Flip Flops,Flip Flops,Yellow,Summer,2012.0,Casual,Fila Men Summer Fun Flip Flops
53584,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Men White Dial Watch
22721,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Nike Men Brown Flyclave LTR Casual Shoe
6091,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,UCB Women's Racerback Print Pink T-shirt
11355,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Black Tops
43372,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Reebok Women White Acciomax Sports Shoes
55025,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,Casual,Lakme Absolute Matte Pink Romance Lipstick 206
37697,Unisex,Accessories,Bags,Backpacks,Brown,Summer,2012.0,Casual,American Tourister Unisex Brown Backpack
22980,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Fila Men Light Brown New Percoso II Casual Shoes
9476,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Blue Check Shirt
29766,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Wrangler Men Checks Shirt
45872,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Maxima Men Dark Grey Dial Watch
5841,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,ADIDAS Men's M-5 Red T-shirt
55826,Women,Apparel,Loungewear and Nightwear,Nightdress,White,Summer,2017.0,Casual,SDL by Sweet Dreams Women White Nightdress
51688,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Louis Philippe Men Brown Sunglasses
58537,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Miami Blues Men Sunglasses
52831,Women,Accessories,Jewellery,Earrings,White,Summer,2012.0,Casual,Adrika White Earrings
47389,Women,Accessories,Bags,Handbags,White,Summer,2012.0,Casual,Baggit Women White Handbag
57329,Women,Apparel,Innerwear,Bra,Pink,Winter,2015.0,Casual,Amante Pink Full-Coverage T-shirt Bra BCMV01
27862,Women,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Scullers For Her Women Check Navy Blue Shirt
26515,Men,Apparel,Topwear,Shirts,Red,Spring,2012.0,Casual,Arrow Sport Men Red Check Shirt
46404,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue Printed T-shirt
34024,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Printed White T-shirt
14047,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Check Blue Shirts
6295,Unisex,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Puma Unisex Matrix Black Flip Flop
27265,Women,Apparel,Topwear,Tops,Teal,Summer,2012.0,Casual,Arrow Woman Striped Teal Top
28212,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,2016.0,Casual,Ray-Ban Men Carbon Fibre Copper Sunglasses
27854,Women,Apparel,Topwear,Tops,Maroon,Summer,2012.0,Casual,Scullers For Her Women Maroon Top
7378,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Red Tape Men Brown Casual Floater
49473,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Vans Men Grey Authentic Casual Shoes
27262,Women,Apparel,Topwear,Tops,Olive,Summer,2012.0,Casual,Arrow Woman Striped Olive Top
52467,Women,Apparel,Innerwear,Camisoles,Lavender,Winter,2015.0,Casual,Red Rose Lavender Camisole
11700,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Lee Men Check Green Shirts
28018,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016.0,Casual,Jockey ELANCE Men Grey Pack of 2 Briefs 1004
45286,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO Outdoor Men Black Digital Watch SGW-300H-1AVDR S059
2858,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Mr.Men Men's Mr.Cool Grey T-shirt
10070,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Puma Women Large logo tee Pink Tshirts
3142,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Men's Music Till Death Black T-shirt
9478,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men Black & White Check Shirt
44192,Women,Footwear,Flip Flops,Flip Flops,Pink,Winter,2012.0,Casual,iPanema Women Pink Flip Flops
45040,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Men Black Attivo Watch
45424,Women,Footwear,Shoes,Flats,White,Winter,2012.0,Casual,Rocia Women White Sandals
15354,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men Casual Black Casual Shoes
33837,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Puma Women Ikonis Grey Sports Shoes
19136,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Lotto Men Sting II Black Sandals
23299,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Lotto Men Riot Black Sandal
19304,Men,Footwear,Flip Flops,Flip Flops,Black,Winter,2015.0,Casual,Nike Black Benassi Swoosh     NSW  Flip Flops
36921,Men,Accessories,Wallets,Wallets,Brown,Winter,2016.0,Casual,Fossil Men Brown Carson Wallet
13068,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Numero Uno Men Black Casual Shoes
21962,Women,Accessories,Bags,Handbags,Maroon,Winter,2015.0,Casual,Murcia Women Casual Maroon Handbag
10619,Women,Footwear,Shoes,Flats,Silver,Spring,2013.0,Casual,Carlton London Women Silver Flats
7985,Unisex,Footwear,Sandal,Sandals,Green,Fall,2011.0,Casual,Fila Unisex Glory Olive Lemon Yellow Floater
44991,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Maxima Women Silver Dial Watch
49480,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2012.0,Casual,Vans Men Black Casual Shoes
21708,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Black Dial Chronograph Watch JR1266
48531,Men,Footwear,Flip Flops,Flip Flops,White,Fall,2012.0,Casual,Calvin Klein Men White Flip Flops
47921,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Murcia Women Brown Handbag
5679,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Diameter Heisman Black Shoe
4552,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Downshif White Shoe
3313,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Mumbai Indians Men Premium Jersey
16546,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Basics Men Green Slim Fit Checked Shirt
43576,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls Knits White Top
13206,Men,Footwear,Shoes,Sports Shoes,Black,Spring,2012.0,Sports,ASICS Men GT 2160 Running Black Sports Shoes
35996,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Ben 10 Boys Crew Yellow T-shirt
24448,Women,Apparel,Innerwear,Briefs,Lavender,Summer,2017.0,Casual,Beyouty Women Pack of 3 Briefs
6833,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Women's Air Max Excel Black Shoe
19394,Men,Apparel,Topwear,Jackets,Blue,Summer,2011.0,Casual,ADIDAS Men Solid Blue Jacket
55887,Women,Personal Care,Nails,Nail Polish,Peach,Spring,2017.0,Casual,Colorbar Exclusive Nail Lacquer 20
48704,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Lucera Women Silver Earrings
18848,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Puma Men College Athletic Navy Blue Tshirt
50354,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Aurelia Women Purple Kurta
22310,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Inc. 5 Women Casual Golden Flats
14440,Women,Footwear,Shoes,Heels,White,Summer,2012.0,Casual,Enroute Women Casual White Flats
45024,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Women White Pearl Watch
32176,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012.0,Casual,ADIDAS Men Chewang Blue Flip Flops
1671,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,Reebok Men Black Polo T-shirt
4131,Men,Footwear,Shoes,Casual Shoes,Green,Fall,2011.0,Casual,Fila Men's Basic Low Green Shoe
15566,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Heels
37636,Girls,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Madagascar3 Girls Soft Red Printed T-Shirt
15102,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,2011.0,Ethnic,Mother Earth Women Printed Navy Blue Kurtas
23460,Men,Accessories,Scarves,Scarves,Brown,Winter,2015.0,Casual,Lino Perros Men Brown Check Scarf
6030,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,UCB Men's Polo Neck With Big Ben Logo Pink T-shirt
28247,Men,Personal Care,Fragrance,Deodorant,Red,Spring,2017.0,Casual,Wild stone Men Ultra Sensual Deo
19958,Men,Apparel,Topwear,Sweaters,Red,Fall,2011.0,Casual,United Colors of Benetton Men Solid Red Sweater
4138,Women,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Women Black & Pink Shoes
12578,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Tantra Women Purple Printed T-shirt
34071,Women,Footwear,Shoes,Flats,Black,Fall,2012.0,Casual,Clarks Women Saturn Whizz Leather Black Sandals
